plateifu,iauname,objra,objdec
9036-3702,J155121.69+432503.9,237.840393721,43.4176865196
9036-3703,J155953.98+444232.4,239.974949776,44.7089900857
9036-3704,J160123.28+430506.2,240.347024275,43.0850402916
9036-6101,J160436.23+435247.2,241.150984777,43.8797876113
9036-6102,J155624.55+422352.6,239.102071532,42.3954860554
9036-6103,J155102.68+441627.5,237.761272891,44.2742899645
9036-6104,J155942.89+445431.5,239.92875037,44.9087343449
9036-9101,J155136.89+441335.1,237.903771175,44.2264379266
9036-9102,J160216.63+425500.9,240.569310601,42.916899927
9037-12701,J153436.70+430221.7,233.652894129,43.0392570397
9037-12702,J153414.70+431443.9,233.562065687,43.2456105527
9037-12703,J154355.10+441821.4,235.979612517,44.3059523956
9037-12704,J153556.99+432935.9,233.98751043,43.4932286775
9037-12705,J153902.43+431914.0,234.760164534,43.320575499
9037-1901,J153912.51+435741.9,234.802135726,43.9616686177
9037-1902,J154336.58+435849.2,235.902435934,43.9803342749
9037-3701,J153751.09+433004.6,234.462881856,43.5012803886
9037-3702,J153922.20+435155.6,234.842527103,43.8654620871
9037-3703,J154300.40+441020.1,235.751708063,44.1722529298
9037-3704,J154042.39+434504.5,235.176658256,43.7512524887
9037-6101,J153433.51+433812.8,233.63971969,43.6368793181
9037-6102,J153606.70+432426.2,234.027942642,43.4072967436
9037-6103,J154336.36+435447.8,235.901551805,43.913285783
9037-6104,J154451.23+433050.6,236.21348212,43.5140567495
9037-9101,J153828.90+434359.7,234.620422955,43.7332008203
9037-9102,J154338.54+434929.3,235.910665084,43.8248209256
9038-12701,J154308.99+420959.6,235.787455704,42.1665491253
9038-12702,J154938.24+420203.2,237.409347986,42.0342115623
9038-12703,J155459.12+420619.3,238.746331371,42.1053691192
9038-12704,J154951.11+420140.9,237.462977626,42.0280680851
9038-12705,J155641.64+415246.5,239.173486866,41.8795983424
9038-1901,J154931.16+415737.1,237.379833316,41.9603166813
9038-1902,J155325.87+414202.9,238.357812063,41.7008085891
9038-3701,J154729.99+420147.3,236.874631841,42.0297193283
9038-3702,J155004.68+421831.1,237.519552279,42.3086371419
9038-3703,J155041.04+423819.5,237.671022913,42.6387661511
9038-3704,J154958.48+420442.0,237.493702179,42.0783199779
9038-6101,J155501.92+413442.0,238.7580386,41.5783297156
9038-6102,J155531.00+415702.0,238.879063565,41.9504607524
9038-6103,J155103.02+413318.1,237.762644966,41.5549880802
9038-6104,J155628.11+415048.6,239.117114615,41.8468254445
9038-9101,J154706.81+431401.5,236.778435731,43.2337298304
9038-9102,J154832.52+423710.8,237.1354335,42.6198201118
9039-12701,J151538.99+315632.1,228.91250272,31.9422487555
9039-12702,J151856.39+332152.2,229.734961997,33.3645213285
9039-12703,J151554.87+344346.3,228.978664559,34.7295583451
9039-12704,J152054.98+332557.1,230.229146078,33.4325236797
9039-12705,J152019.05+323136.1,230.07951,32.52662
9039-1901,J151428.65+341459.3,228.619440347,34.2498112951
9039-1902,J152155.94+333054.2,230.483099162,33.5150652357
9039-3701,J151633.20+321438.2,229.138361299,32.2439358099
9039-3702,J151354.40+343148.3,228.47670258,34.5300920808
9039-3703,J152041.05+332155.3,230.171059925,33.3653627659
9039-3704,J151844.43+331424.2,229.685162111,33.2400747974
9039-6101,J152013.69+320032.1,230.057080395,32.0089346075
9039-6102,J152024.53+325134.6,230.102240956,32.8596200741
9039-6103,J152018.64+332305.3,230.077713009,33.3848040595
9039-6104,J151753.70+343922.1,229.473778695,34.6561372499
9039-9101,J151600.58+342119.1,229.000344555,34.356850419
9039-9102,J152206.20+330846.9,230.522490622,33.1485944671
9040-12701,J161031.03+272958.9,242.629280894,27.499660306
9040-12702,J161342.83+262928.3,243.42849051,26.4912005223
9040-12703,J161444.50+275141.6,243.685656945,27.8616922794
9040-12704,J161658.56+273706.3,244.244005476,27.6184162359
9040-12705,J161330.59+264155.6,243.377509858,26.6987845669
9040-1901,J161147.58+282340.8,242.948276501,28.3946923159
9040-1902,J161616.97+260707.7,244.070742857,26.1188018623
9040-3701,J162208.70+272054.3,245.536293225,27.348441116
9040-3702,J161245.82+280630.1,243.190961671,28.1083665866
9040-3703,J161929.68+283100.8,244.873659179,28.516913747
9040-3704,J161647.97+260744.8,244.199916119,26.1291080514
9040-6101,J161446.40+263328.9,243.694602427,26.5588514806
9040-6102,J161339.44+273534.2,243.414356076,27.5928559087
9040-6103,J161402.20+282946.0,243.509570534,28.4969072308
9040-6104,J161625.06+271446.1,244.104428719,27.2461395251
9040-9101,J161536.01+271945.9,243.900087297,27.3294057464
9040-9102,J162154.75+263601.8,245.478160558,26.6004830968
9041-12701,J154745.96+283830.0,236.941512144,28.6416976104
9041-12702,J154533.53+300850.7,236.389753136,30.1474062658
9041-12703,J153843.02+304016.6,234.679302212,30.6712885647
9041-12704,J154836.35+290006.8,237.151493963,29.001901024
9041-12705,J154947.30+291014.0,237.45050495,29.1712890978
9041-1901,J153658.80+294832.0,234.245022694,29.8089017856
9041-1902,J154806.09+291208.4,237.025402888,29.202319309
9041-3701,J154209.63+281525.0,235.540149707,28.2569582583
9041-3702,J154548.29+301210.9,236.450303673,30.2024487076
9041-3703,J154624.57+301601.1,236.60242022,30.2669760178
9041-3704,J154107.95+285330.5,235.283152429,28.891831998
9041-6101,J154116.66+301039.9,235.319454056,30.1777386194
9041-6102,J154329.10+294655.9,235.869383482,29.7823288354
9041-6103,J154813.63+295453.9,237.056820253,29.914978197
9041-6104,J154701.36+303159.4,236.755685381,30.5331724955
9041-9101,J154314.20+282124.9,235.809360612,28.3568191719
9041-9102,J154345.90+282451.9,235.941918996,28.4152116397
9042-12701,J152944.01+270643.1,232.433422253,27.1119839323
9042-12702,J152823.27+281346.0,232.096990969,28.2294709688
9042-12703,J154036.63+283044.8,235.152678619,28.5124355207
9042-12704,J153412.10+280328.0,233.551726535,28.0576692956
9042-12705,J154005.73+280449.5,235.023897879,28.0804506595
9042-1901,J153244.74+280347.3,233.186449362,28.0631382566
9042-1902,-9999,233.422806078,28.1454829045
9042-3701,J153100.49+285251.9,232.754660549,28.8815519409
9042-3702,J153010.27+290030.2,232.542825903,29.0083952252
9042-3703,J154048.39+281732.0,235.20157612,28.2920800258
9042-3704,J154035.29+282138.0,235.146974287,28.3606527522
9042-6101,J153012.25+270802.7,232.551073651,27.1341167912
9042-6102,J153521.83+270728.7,233.840977841,27.124639923
9042-6103,J152838.01+281959.7,232.158403728,28.3332857268
9042-6104,J153552.67+280318.7,233.969521776,28.0552269095
9042-9101,J153246.57+282201.4,233.194091082,28.3670695875
9042-9102,J154007.69+280908.2,235.032076794,28.1522645521
9043-12701,J152229.30+274228.0,230.621568762,27.7076345533
9043-12702,J152226.70+285953.0,230.610357493,28.9977326861
9043-12703,J152505.10+294013.0,231.27392,29.67017
9043-12704,J152523.69+291015.0,231.34751,29.17189
9043-12705,J152856.43+281722.4,232.235140189,28.2895513031
9043-1901,J152128.74+291653.8,230.369807442,29.2816083492
9043-1902,J152215.70+274157.0,230.564562503,27.6997032296
9043-3701,J152334.49+274509.0,230.891868119,27.7530174921
9043-3702,J152436.38+284630.0,231.151619755,28.7750197697
9043-3703,J152727.86+284201.9,231.866124201,28.7005355413
9043-3704,J152336.75+283835.1,230.903166956,28.643074785
9043-6101,J152554.54+282748.3,231.477308726,28.463429325
9043-6102,J152513.09+282134.0,231.30472055,28.3594654889
9043-6103,J152233.25+290211.3,230.638587506,29.036486121
9043-6104,J152851.20+290326.4,232.213336275,29.0573223952
9043-9101,J152027.10+285302.9,230.111697142,28.886355199
9043-9102,J152623.90+293347.0,231.60574687,29.5633583195
9044-12701,J152423.99+301636.9,231.100791672,30.2774060321
9044-12702,J152308.39+305239.0,230.784981956,30.8775072646
9044-12703,J152424.07+300021.7,231.100285824,30.006031559
9044-12704,J152335.91+311021.1,230.899637624,31.1725222791
9044-12705,-9999,231.030853751,29.888969836
9044-1901,J152201.98+311359.0,230.508292093,31.2330601145
9044-1902,J152112.50+303929.9,230.303299578,30.6579265613
9044-3701,J152114.50+303138.9,230.310181486,30.5230518731
9044-3702,J151744.96+310015.8,229.437391969,31.0043844974
9044-3703,J152347.40+311143.0,230.947528074,31.1952735897
9044-3704,J152326.78+310358.6,230.861630227,31.0662679542
9044-6101,J152244.87+294610.6,230.686983636,29.7696005075
9044-6102,J152236.61+295344.7,230.652568187,29.8957624364
9044-6103,J151919.54+304259.5,229.83144601,30.7165373261
9044-6104,J152134.30+304313.9,230.393231387,30.7205738102
9044-9101,J151706.58+312053.4,229.277476479,31.3481660706
9044-9102,J152314.98+305934.1,230.812461084,30.9928422723
9045-12701,J150455.63+310729.9,226.231810519,31.1249809921
9045-12702,J150537.00+310945.9,226.40417,31.16382
9045-12703,J151422.55+305300.1,228.5940189,30.8833526981
9045-12704,J151136.33+314247.3,227.901418339,31.7131450775
9045-12705,J151256.89+301816.3,228.237054485,30.3045226966
9045-1901,J150551.54+320035.9,226.464753943,32.0099797304
9045-1902,J151431.84+310151.4,228.63271712,31.0309520948
9045-3701,J151205.57+305023.3,228.023242349,30.8398353184
9045-3702,J150307.49+311214.0,225.781237535,31.2039199896
9045-3703,J151324.69+305729.9,228.353657028,30.9584125448
9045-3704,J151216.39+303109.0,228.068422006,30.5189098948
9045-6101,J150946.93+300804.2,227.445570452,30.1345263349
9045-6102,J150915.32+301539.8,227.313878498,30.2610540964
9045-6103,J150621.92+311526.2,226.591352584,31.2572839474
9045-6104,J151453.72+313924.1,228.723857449,31.6566748302
9045-9101,J150847.79+301014.0,227.200243557,30.1705525451
9045-9102,J151008.84+315316.1,227.536895057,31.8878363741
9046-12701,J161433.18+250449.1,243.638262606,25.0803261951
9046-12702,J161525.19+260637.2,243.854957874,26.1103129227
9046-12703,J162157.05+254129.4,245.487747995,25.6915159003
9046-12704,J162002.93+260315.2,245.012244454,26.0542379411
9046-12705,J162034.40+252744.5,245.1435,25.46231
9046-1901,J161233.89+253005.0,243.142084923,25.5007710463
9046-1902,J161413.20+260416.3,243.555035493,26.0711755572
9046-3701,J161816.05+255656.3,244.566904715,25.9489866747
9046-3702,J161523.19+263706.9,243.847430005,26.617995716
9046-3703,J162258.82+253747.3,245.745088974,25.6297977766
9046-3704,J162326.39+253105.9,245.859977865,25.5183210157
9046-6101,J161936.27+244343.0,244.901149272,24.7286170046
9046-6102,J161843.94+255650.7,244.683115934,25.9474259288
9046-6103,J162154.64+253731.9,245.477690598,25.6255454628
9046-6104,J162441.33+251941.6,246.171165691,25.3293598821
9046-9101,J162047.06+255950.7,245.196110754,25.9973995674
9046-9102,J162208.40+264732.5,245.535026017,26.7923670009
9047-12701,J162146.07+254914.4,245.441960986,25.82067799
9047-12702,J162936.78+254555.9,247.40326194,25.7655308338
9047-12703,J163045.22+260542.9,247.688425711,26.0952495416
9047-12704,J162650.63+255328.2,246.710983251,25.891197099
9047-12705,J163042.64+255958.4,247.677745207,25.9995834401
9047-1901,J162313.79+262845.4,245.807468478,26.4792952557
9047-1902,J162544.04+261331.3,246.433529842,26.2253515164
9047-3701,J162555.37+252441.7,246.480738698,25.4116065643
9047-3702,J162927.90+263555.2,247.366261012,26.5986873695
9047-3703,J162817.33+254213.5,247.07224692,25.7037608471
9047-3704,J163022.70+254027.8,247.594594512,25.6744113629
9047-6101,J163039.06+253634.0,247.662785592,25.6094366462
9047-6102,J162845.89+252938.0,247.192215685,25.4947209924
9047-6103,J163003.00+254738.8,247.512498077,25.7941338461
9047-6104,J163233.80+262250.6,248.140878523,26.3807396123
9047-9101,J162612.38+253659.9,246.551623929,25.6166228569
9047-9102,J163039.03+254134.9,247.66264812,25.6930667977
9048-12701,J162149.62+234612.3,245.456709242,23.7700790091
9048-12702,J162328.99+243148.0,245.870808901,24.5299883499
9048-12703,J161747.13+254055.2,244.446388843,25.682009525
9048-12704,J161847.67+251120.7,244.69865757,25.1887382793
9048-12705,J162526.84+241451.8,246.361870034,24.2477520587
9048-1901,J161731.15+241723.7,244.379847416,24.2899266669
9048-1902,J162501.43+241547.3,246.255977023,24.2631556488
9048-3701,J161951.41+243447.2,244.964231338,24.5797856066
9048-3702,J161914.97+250841.0,244.812415008,25.1447547853
9048-3703,J162441.07+251945.7,246.172236769,25.3282352307
9048-3704,J162423.55+250748.4,246.098139769,25.1301189443
9048-6101,J161608.64+240446.3,244.03604126,24.0795288086
9048-6102,J161838.23+235633.3,244.659301293,23.9425782742
9048-6103,J161956.57+244440.1,244.985724246,24.7444807146
9048-6104,J162035.36+244855.8,245.147382617,24.815513947
9048-9101,J162013.60+254236.3,245.056710905,25.7100874489
9048-9102,J162339.79+242825.9,245.917023368,24.474186651
9049-12701,J162628.71+240132.6,246.619645509,24.0257332973
9049-12702,J163142.98+251738.8,247.929085014,25.2941088954
9049-12703,-9999,248.398468228,25.818746069
9049-12704,J163210.17+260318.7,248.042390617,26.0552030407
9049-12705,J163026.79+260336.1,247.611665545,26.0600380381
9049-1901,J163014.63+261223.3,247.560972961,26.2064735616
9049-1902,J162713.42+255541.7,246.805971972,25.9282474547
9049-3701,J163323.67+244635.7,248.348667665,24.7765778521
9049-3702,J163038.95+255912.7,247.662330445,25.9868972517
9049-3703,J163305.90+261242.6,248.274617408,26.2118146297
9049-3704,J163007.37+235533.0,247.530650629,23.925957535
9049-6101,J162832.67+244316.6,247.135764945,24.721865161
9049-6102,J162806.81+252343.5,247.028385695,25.3954022234
9049-6103,J163208.03+253912.2,248.033489061,25.6534095139
9049-6104,J163351.18+255137.0,248.46298,25.86004
9049-9101,J163245.66+255128.5,248.190287999,25.8579602462
9049-9102,J163332.76+255752.0,248.386543199,25.9644640748
9050-12701,J161819.96+233813.4,244.583232408,23.6370834476
9050-12702,J162257.29+235336.0,245.738731076,23.8933307802
9050-12703,J162518.34+235922.1,246.329622049,23.99029996
9050-12704,J162049.73+240231.4,245.207249836,24.0420575029
9050-12705,J162513.74+234159.7,246.307313646,23.6999473282
9050-1901,J162341.75+241018.4,245.924020984,24.1718053089
9050-1902,J162603.30+225138.2,246.513796097,22.8606222116
9050-3701,J161544.63+224333.5,243.936009926,22.7260102172
9050-3702,J161613.11+232245.7,244.054687724,23.379428084
9050-3703,J161907.63+224150.4,244.781805041,22.6973209618
9050-3704,J162358.79+222336.1,245.995003624,22.3933672694
9050-6101,J162516.21+222857.6,246.316971813,22.481427488
9050-6102,J162326.21+222908.5,245.859250212,22.4857070018
9050-6103,J161846.68+235454.8,244.694521845,23.9152327734
9050-6104,J162244.29+235714.9,245.684598393,23.9541392908
9050-9101,J162359.62+214742.1,245.998437113,21.7950305856
9050-9102,J162450.39+213649.9,246.209997029,21.6138741605
9051-12701,-9999,194.88387,27.972318
9051-12702,-9999,195.05533,27.982981
9051-12703,-9999,194.80098,27.897617
9051-12704,-9999,194.79542,27.945022
9051-12705,-9999,194.96491,27.976839
9051-1901,-9999,194.25245,27.991208
9051-1902,-9999,195.45771,28.351608
9051-3701,-9999,195.29676,27.742524
9051-3702,-9999,194.28195,27.340548
9051-3703,-9999,194.96754,27.458419
9051-3704,-9999,195.49254,27.836523
9051-6101,-9999,194.76171,28.128393
9051-6102,-9999,194.37286,28.484328
9051-6103,J125636.01+265417.1,194.150132766,26.9047730939
9051-6104,-9999,195.24158,26.976448
9051-9101,-9999,194.34597,27.503972
9051-9102,-9999,194.25708,28.390179
9085-12701,J172258.90+274458.3,260.745463415,27.7495446674
9085-12702,J172125.92+281134.9,260.357961077,28.1930360608
9085-12703,J172113.50+291109.2,260.306271234,29.1858910898
9085-12704,J172303.30+280704.0,260.763780217,28.1178055011
9085-12705,J172038.13+284139.0,260.1588959,28.6941793535
9085-1901,J171725.52+291107.9,259.356400544,29.1855479567
9085-1902,J172226.71+281834.8,260.611317909,28.3096955819
9085-3701,J171841.71+275627.7,259.673834972,27.9410605198
9085-3702,J171822.16+280839.2,259.592425778,28.1442275749
9085-3703,J172151.47+271552.8,260.464506436,27.264680666
9085-3704,J172301.12+273410.1,260.754690516,27.5694731016
9085-6101,J172421.64+272841.5,261.090197998,27.4782037191
9085-6102,J171635.68+274644.3,259.148694972,27.7789835344
9085-6103,J171843.55+273245.4,259.681487181,27.5460011943
9085-6104,J172049.90+290900.5,260.207945854,29.1501525252
9085-9101,J171835.62+291505.3,259.648419844,29.2514761618
9085-9102,J171846.14+271028.0,259.692351868,27.1744539632
9086-12701,J161130.75+234841.2,242.87830654,23.8116034128
9086-12702,J161030.51+240316.5,242.627171994,24.0546048753
9086-12703,J161143.09+260748.9,242.929582367,26.1302875186
9086-12704,J160958.48+254624.3,242.493717711,25.7734262491
9086-12705,J161335.61+244939.0,243.398401002,24.8275824656
9086-1901,J160659.32+252150.2,241.747204897,25.363955935
9086-1902,J160835.43+245709.1,242.147659616,24.9525329552
9086-3701,J160743.77+234401.1,241.932392,23.7336630468
9086-3702,J160649.84+240638.1,241.70771182,24.1105924267
9086-3703,J161742.13+251219.7,244.425585646,25.2055066731
9086-3704,J160854.82+242122.3,242.228455994,24.3562042309
9086-6101,J161559.00+233927.0,243.995952366,23.6575249995
9086-6102,J160807.65+252517.4,242.031946363,25.4215612552
9086-6103,J160725.47+252637.0,241.856164707,25.4436218452
9086-6104,J161135.68+240435.7,242.898693893,24.0765990353
9086-9101,J160951.81+254111.6,242.465908167,25.6865942641
9086-9102,J161359.87+245958.9,243.499483387,24.9996989429
9087-12701,J160536.80+221111.0,241.403363039,22.18640036
9087-12702,J160514.17+230920.8,241.308999963,23.1557558571
9087-12703,J160409.58+241950.7,241.039926553,24.3307957312
9087-12704,J160502.59+234005.9,241.260399434,23.6690391515
9087-12705,J160850.24+220233.5,242.209389554,22.0426648805
9087-1901,J160450.55+235829.6,241.21066778,23.9749193876
9087-1902,J160432.44+235640.2,241.135151504,23.9444904755
9087-3701,J160517.61+234520.4,241.323420108,23.7556819614
9087-3702,J160357.19+242408.0,240.988343223,24.4022408527
9087-3703,J160504.24+235501.6,241.267695866,23.9171279454
9087-3704,J160600.10+223828.0,241.50023389,22.6411240788
9087-6101,J160446.37+215726.1,241.193252563,21.9572505951
9087-6102,J160730.64+231418.2,241.877617269,23.2362710323
9087-6103,J160037.49+240248.4,240.156241554,24.0467825305
9087-6104,J160341.86+240542.4,240.924419953,24.0951314449
9087-9101,J160129.05+224745.3,240.371078804,22.7959534041
9087-9102,J160522.74+240753.2,241.344792595,24.1314594112
9088-12701,J160405.98+262407.6,241.024946457,26.4021297486
